0
19180
13700
10960
8220
10960
8220
19180
16440
10960
5480
8220
16440
19180
16440
13700
8220
5480
12604
5480
15892
8220
16440
13700
13700
16440
16440
8220
5480
13700
16440
13700
13700
13700
16440
15344
12604
13700
13700
16440
13700
16440
