cell #, vertex #, lat, lon
008, 20, 30.383333, -115.970832
008, 21, 30.383333, -115.974997
008, 22, 30.383333, -115.979162
008, 23, 30.383333, -115.983328
008, 24, 30.316667, -115.938708
008, 25, 30.320833, -115.937940
008, 26, 30.320833, -115.934204
008, 27, 30.325000, -115.933436
008, 28, 30.329167, -115.928933
008, 29, 30.329167, -115.925196
008, 30, 30.329167, -115.921460
008, 31, 30.329167, -115.917723
008, 32, 30.383333, -115.891664
009, 01, 30.383333, -115.983328
009, 02, 30.379167, -115.983329
009, 03, 30.375000, -115.983330
009, 04, 30.370833, -115.983332
009, 05, 30.366667, -115.983333
009, 06, 30.295833, -116.024713
009, 07, 30.295833, -116.020979
009, 08, 30.295833, -116.017243
009, 09, 30.295833, -116.013508
009, 10, 30.295833, -116.009773
009, 11, 30.295833, -116.006038
009, 12, 30.295833, -116.002303
009, 13, 30.295833, -115.998570
009, 14, 30.295833, -115.994835
009, 15, 30.295833, -115.991100
009, 16, 30.295833, -115.987365
009, 17, 30.295833, -115.983629
009, 18, 30.295833, -115.979894
009, 19, 30.300000, -115.971661
009, 20, 30.300000, -115.967925
009, 21, 30.300000, -115.964190
009, 22, 30.304167, -115.959687
009, 23, 30.304167, -115.955953
009, 24, 30.308333, -115.951450
009, 25, 30.312500, -115.946946
009, 26, 30.312500, -115.943211
009, 27, 30.316667, -115.942443
009, 28, 30.316667, -115.938708
009, 29, 30.383333, -115.983328
010, 01, 30.350000, -115.991664
010, 02, 30.350000, -115.995832
010, 03, 30.350000, -116.000000
010, 04, 30.350000, -116.004165
010, 05, 30.350000, -116.008330
010, 06, 30.350000, -116.012496
010, 07, 30.350000, -116.016661
010, 08, 30.354167, -116.016662
010, 09, 30.354167, -116.081269
010, 10, 30.350000, -116.082032
010, 11, 30.350000, -116.078295
010, 12, 30.345833, -116.079059
010, 13, 30.341667, -116.079822
010, 14, 30.337500, -116.080586
010, 15, 30.333333, -116.081349
010, 16, 30.333333, -116.077613
010, 17, 30.329167, -116.078374
010, 18, 30.325000, -116.075400
010, 19, 30.320833, -116.076163
010, 20, 30.320833, -116.072427
010, 21, 30.316667, -116.073190
010, 22, 30.316667, -116.069455
010, 23, 30.312500, -116.070217
